t,x,y,i
2023,122567,1931818.77098439,8
2024,122663,1930409.11830868,8
2025,122697,1931946.54226203,8
2026,122703,1929879.5258162,8
2027,122801,1933983.4147321,8
2028,122841,1934445.95888751,8
2029,122932,1933318.03188667,8
2030,123006,1935890.01055853,8
2031,123018,1937326.60759135,8
2032,123107,1937550.56391935,8
2033,123126,1940948.76144724,8
2034,123197,1940585.80437797,8
2035,123219,1938855.62475751,8
2036,123271,1937428.7948741,8
2037,123353,1940639.44687429,8
2038,123406,1943592.57348073,8
2039,123472,1945962.0995709,8
2040,123497,1943550.42226689,8
2041,123525,1947548.08237702,8
2042,123558,1946815.69164271,8
2043,123568,1943903.29253801,8
2044,123628,1948593.16049742,8
2045,123692,1945627.73545519,8
2046,123747,1950260.96189866,8
2047,123794,1949516.12132715,8
2048,123819,1949230.74642304,8
2049,123883,1952495.83389757,8
2050,123947,1954005.72315323,8
2051,123998,1951826.22206187,8
2052,124008,1953945.28586652,8
2053,124094,1954516.2649655,8
2054,124187,1956807.68536444,8
2055,124282,1960333.24701105,8
2056,124323,1959653.44072896,8
2057,124341,1956900.35706694,8
2058,124371,1959528.47420622,8
2059,124452,1959217.67770273,8
2060,124488,1962131.49101317,8
2061,124512,1960615.58628276,8
2062,124522,1961297.55301753,8
2063,124562,1962884.45791298,8
2064,124653,1961364.54181957,8
2065,124707,1964008.83205409,8
2066,124776,1964542.46502743,8
2067,124809,1964793.39638761,8
2068,124866,1966011.03018513,8
2069,124941,1969905.40238861,8
2070,124985,1967492.94486426,8
2071,125013,1969761.23651133,8
2072,125109,1970098.46384086,8
2073,125124,1970477.0260174,8
2074,125205,1973746.52782474,8
2075,125256,1972167.31970215,8
2076,125266,1970335.09449722,8
2077,125356,1974620.2158948,8
2078,125358,1974360.32439373,8
2079,125365,1973443.91935582,8
2080,125383,1977360.35104622,8
2081,125392,1974737.89873789,8
2082,125474,1975479.8953429,8
2083,125560,1979964.12029176,8
2084,125648,1977070.85512499,8
2085,125664,1978325.25789017,8
2086,125741,1980717.79049814,8
2087,125759,1979171.4732262,8
2088,125766,1980252.38294176,8
2089,125827,1983264.5996231,8
2090,125902,1982651.99345002,8
2091,125986,1983813.42344558,8
2092,126078,1984278.24712736,8
2093,126102,1988478.4074863,8
2094,126149,1986219.66226766,8
2095,126221,1985917.09759888,8
2096,126235,1987533.22483273,8
2097,126241,1987851.95557861,8
2098,126287,1988790.47283935,8
2099,126330,1988078.4257713,8
2100,126341,1990866.75875797,8
2101,126367,1992220.47076283,8
2102,126405,1988797.59238309,8
2103,126494,1993289.10332412,8
2104,126516,1992047.15242854,8
2105,126582,1993060.77142331,8
2106,126620,1992650.04825107,8
2107,126713,1994802.99092904,8
2108,126757,1998415.60306424,8
2109,126814,1996093.79920664,8
2110,126893,1996430.16733509,8
2111,126932,1997918.23879227,8
2112,126995,2000573.27426177,8
2113,127090,2004769.93566501,8
2114,127113,2001403.63220349,8
2115,127208,2003772.53316657,8
2116,127297,2005177.43730857,8
2117,127313,2006810.40434544,8
2118,127387,2007658.01920397,8
2119,127387,2006991.68640133,8
2120,127431,2008613.45142401,8
2121,127491,2007032.66909997,8
2122,127585,2008568.13199905,8
2123,127632,2011161.51556569,8
2124,127726,2010700.88543318,8
2125,127804,2011011.3138595,8
2126,127858,2015827.53704842,8
2127,127956,2015726.25898801,8
2128,127983,2017212.5871405,8
2129,128072,2016069.99083987,8
2130,128136,2019904.75885405,8
2131,128225,2018967.69840514,8
2132,128269,2020226.70237145,8
2133,128363,2021887.11025812,8
2134,128461,2023012.51364908,8
2135,128470,2023971.36251207,8
2136,128549,2023399.55756991,8
2137,128645,2026244.1988125,8
2138,128690,2027987.01515781,8
2139,128713,2028280.258601,8
2140,128757,2028793.3213469,8
2141,128832,2029509.85416653,8
2142,128840,2029545.06509129,8
2143,128852,2029540.81047251,8
2144,128895,2030954.15945639,8
2145,128932,2033539.73047412,8
2146,129015,2033384.68382422,8
2147,129113,2033234.70260528,8
2148,129203,2035526.55567289,8
2149,129254,2037368.59911705,8
2150,129295,2036562.30178793,8
2151,129295,2036373.39201289,8
2152,129303,2035368.82135819,8
2153,129324,2037548.6408222,8
2154,129375,2037021.44028174,8
2155,129458,2037817.56108087,8
2156,129485,2037437.25254965,8
2157,129543,2038613.06622837,8
2158,129614,2040037.12804925,8
2159,129703,2041928.32998969,8
2160,129759,2043604.38044121,8
2161,129760,2042947.37461475,8
2162,129798,2043759.88536746,8
2163,129897,2045439.14208922,8
2164,129935,2047114.0498888,8
2165,129974,2048091.27868981,8
2166,130046,2047077.51607681,8
2167,130104,2049392.62954646,8
2168,130144,2049581.32537856,8
2169,130222,2050140.27945219,8
2170,130263,2050645.49693795,8
2171,130302,2050368.51277388,8
2172,130318,2050498.57139009,8
2173,130384,2054072.76498681,8
2174,130429,2055864.25159639,8
2175,130519,2055357.52838829,8
2176,130611,2056238.2963531,8
2177,130683,2060419.95109405,8
2178,130773,2059936.14751902,8
2179,130826,2061200.44716895,8
2180,130907,2061527.96720407,8
2181,130951,2063456.88515514,8
2182,131047,2067122.88562791,8
2183,131118,2064954.96695242,8
2184,131172,2065235.07623115,8
2185,131217,2066813.76656052,8
2186,131289,2067249.83353387,8
2187,131377,2068984.45699603,8
2188,131428,2067727.11497282,8
2189,131482,2069999.32368454,8
2190,131483,2071048.18698089,8
2191,131570,2073140.13094989,8
2192,131633,2072877.1923805,8
2193,131663,2072736.57437779,8
2194,131706,2075917.7587206,8
2195,131721,2075957.13394325,8
2196,131747,2075139.74476806,8
2197,131756,2076574.31530761,8
2198,131759,2076588.89435874,8
2199,131759,2077790.22090418,8
2200,131845,2076325.46548808,8
2201,131929,2079271.5002239,8
2202,132024,2078757.47546022,8
2203,132049,2080172.60415224,8
2204,132104,2079521.44847873,8
2205,132143,2082220.43034521,8
2206,132218,2082771.57347228,8
2207,132230,2081544.31401908,8
2208,132325,2082628.93064406,8
2209,132394,2085236.88825661,8
2210,132397,2085052.67457603,8
2211,132420,2086202.90111062,8
2212,132452,2085966.82856376,8
2213,132525,2087263.88926223,8
2214,132604,2087677.83202102,8
2215,132687,2088963.55383459,8
2216,132689,2090923.75141425,8
2217,132742,2091519.95155532,8
2218,132800,2092276.27065972,8
2219,132825,2090925.51434093,8
2220,132904,2094098.51785905,8
2221,133001,2096818.21644616,8
2222,133001,2093576.52428609,8
2223,133051,2094160.80254998,8
2224,133095,2096207.47868032,8
2225,133120,2096512.85400681,8
2226,133203,2098911.4901256,8
2227,133293,2097775.41435317,8
2228,133341,2100708.00698431,8
2229,133437,2101666.85992464,8
2230,133522,2102716.27017399,8
2231,133586,2104675.89962094,8
2232,133659,2102640.58132154,8
2233,133758,2107663.98747553,8
2234,133806,2107884.41148884,8
2235,133817,2106782.67069978,8
2236,133900,2111988.37066345,8
2237,133968,2109281.03797032,8
2238,134052,2109321.29341381,8
2239,134104,2113624.98393154,8
2240,134138,2109987.10994654,8
2241,134179,2112621.45314832,8
2242,134195,2114704.62454273,8
2243,134294,2113947.65304414,8
2244,134361,2115234.96143539,8
2245,134459,2114821.99594941,8
2246,134551,2119068.45521025,8
2247,134583,2118309.43893036,8
2248,134611,2120333.45614784,8
2249,134614,2122770.06315737,8
2250,134670,2120978.37648909,8
2251,134760,2122510.18789435,8
2252,134808,2121652.10706645,8
2253,134827,2121257.16385366,8
2254,134899,2124359.65407269,8
2255,134955,2124596.11901071,8
2256,135024,2124606.57935748,8
2257,135117,2128115.57222166,8
2258,135152,2128156.54402501,8
2259,135192,2130383.51001129,8
2260,135280,2130812.92972745,8
2261,135367,2133358.89929432,8
2262,135382,2131144.4270276,8
2263,135423,2133136.76195185,8
2264,135465,2132344.85316368,8
2265,135502,2134459.43221066,8
2266,135599,2136806.16447505,8
2267,135656,2136795.28641195,8
2268,135738,2137121.362434,8
2269,135811,2138206.81923816,8
2270,135903,2140589.62354731,8
2271,135916,2142070.89744868,8
2272,135957,2143294.12165545,8
2273,135967,2142574.694258,8
2274,136064,2143320.19861902,8
2275,136107,2144583.7343566,8
2276,136185,2145479.89293598,8
2277,136206,2144763.9285569,8
2278,136220,2146791.65136006,8
2279,136275,2146556.70023599,8
2280,136311,2148179.79296306,8
2281,136379,2145497.65061259,8
2282,136438,2150239.70270915,8
2283,136443,2148001.32726244,8
2284,136497,2149433.88223052,8
2285,136518,2147858.74838931,8
2286,136539,2147857.40049032,8
2287,136580,2153153.92766607,8
2288,136580,2148938.90905362,8
2289,136647,2150667.92320669,8
2290,136700,2153600.74475776,8
2291,136762,2154004.70722123,8
2292,136797,2152917.15388129,8
2293,136886,2155948.17479163,8
2294,136959,2156639.44018099,8
2295,136980,2159055.25004172,8
2296,137036,2158045.71163237,8
2297,137102,2159171.14408731,8
2298,137135,2157801.66948229,8
2299,137228,2160972.95204969,8
2300,137317,2163186.21117679,8
2301,137407,2163383.86028549,8
2302,137479,2163388.22184164,8
2303,137574,2167112.86791827,8
2304,137641,2168713.40921587,8
2305,137705,2167717.45369774,8
2306,137800,2168476.80052774,8
2307,137884,2170009.8083383,8
2308,137983,2172575.65832607,8
2309,138004,2172800.61163917,8
2310,138076,2173826.56680292,8
2311,138145,2175481.9445607,8
2312,138226,2176356.74251175,8
2313,138321,2180775.96823771,8
2314,138396,2179498.06300372,8
2315,138449,2179497.16586584,8
2316,138501,2179802.84435372,8
2317,138547,2181394.40621977,8
2318,138573,2182581.61172813,8
2319,138588,2181829.73447902,8
2320,138642,2181940.15719566,8
2321,138645,2183792.31336483,8
2322,138665,2185907.015706,8
2323,138703,2186489.01770192,8
2324,138775,2184641.17686017,8
2325,138835,2189274.8672836,8
2326,138931,2190607.41116369,8
2327,138967,2189307.56844127,8
2328,139028,2189979.21495552,8
2329,139051,2190036.69999757,8
2330,139065,2191104.98009478,8
2331,139078,2189340.15261869,8
2332,139143,2192127.79217676,8
2333,139213,2192741.53110883,8
2334,139300,2191593.9836098,8
2335,139351,2193568.79307729,8
2336,139398,2194163.90097426,8
2337,139400,2195950.37829143,8
2338,139436,2195328.217088,8
2339,139483,2196443.87105989,8
2340,139527,2195685.42038956,8
2341,139593,2198414.10034145,8
2342,139680,2201772.32514697,8
2343,139775,2202779.35122826,8
2344,139843,2202839.57945405,8
2345,139844,2202374.89983454,8
2346,139845,2202693.90862026,8
2347,139913,2204217.19143097,8
2348,139979,2205144.54640077,8
2349,140014,2206973.95867687,8
2350,140095,2206079.21076613,8
2351,140109,2206941.79094365,8
2352,140183,2207281.85215937,8
2353,140242,2207777.44470076,8
2354,140328,2209039.54093275,8
2355,140333,2210803.25564942,8
2356,140363,2212934.91489642,8
2357,140386,2211658.78075311,8
2358,140465,2213303.57021985,8
2359,140471,2212780.51849328,8
2360,140525,2211815.64522032,8
2361,140593,2215336.04538372,8
2362,140673,2215164.61768043,8
2363,140747,2217029.17473526,8
2364,140789,2217451.49162092,8
2365,140799,2219095.63599634,8
2366,140887,2218835.65409745,8
2367,140961,2218855.29632626,8
2368,141024,2221229.65556539,8
2369,141065,2222631.85109828,8
2370,141081,2219677.34222365,8
2371,141138,2220674.93939464,8
2372,141166,2222088.25830925,8
2373,141246,2226487.16962322,8
2374,141273,2226947.25049234,8
2375,141285,2226079.07538988,8
2376,141355,2226551.89691661,8
2377,141434,2226815.86972714,8
2378,141439,2223870.69745821,8
2379,141466,2228957.90076191,8
2380,141560,2232107.20709295,8
2381,141626,2233430.28488835,8
2382,141699,2230157.85177508,8
2383,141748,2231581.06763711,8
2384,141785,2233996.19898073,8
2385,141798,2235536.31088468,8
2386,141851,2235796.76997426,8
2387,141913,2235201.13605618,8
2388,141974,2237545.55398861,8
2389,142008,2236723.82817138,8
2390,142100,2239574.90202264,8
2391,142170,2239001.69902141,8
2392,142227,2242102.28472454,8
2393,142262,2238598.34665177,8
2394,142270,2241642.15635163,8
2395,142310,2242361.05848177,8
2396,142337,2240905.84587195,8
2397,142404,2243955.05797078,8
2398,142412,2242962.76073884,8
2399,142449,2242183.61832652,8
2400,142519,2244778.68395733,8
1,26919,483896.704373139,9
2,26939,484195.061724989,9
3,26993,487503.672914558,9
4,27024,486222.100170798,9
5,27065,486166.973548051,9
6,27100,487721.684328713,9
7,27101,488218.223221017,9
8,27134,487436.417293397,9
9,27167,489635.959792674,9
10,27176,488385.436302532,9
11,27230,490285.477047547,9
12,27275,490045.202186346,9
13,27287,491964.828220271,9
14,27289,490501.837599394,9
15,27301,490213.482179671,9
16,27333,490995.575314049,9
17,27382,492555.186593296,9
18,27435,494545.53075318,9
19,27440,495243.641556172,9
20,27482,493375.578732876,9
21,27487,494276.378347515,9
22,27511,494653.859360461,9
23,27524,493518.172041939,9
24,27549,496402.170748898,9
25,27596,497969.772948905,9
26,27607,498117.758098557,9
27,27623,498511.10629382,9
28,27660,496613.288883382,9
29,27709,497544.10626093,9
30,27734,497558.433442746,9
31,27783,501433.352326321,9
32,27813,499728.915392159,9
33,27846,503008.211725727,9
34,27861,502863.727280191,9
35,27916,501426.466058327,9
36,27968,503468.144493744,9
37,28023,502972.328346573,9
38,28051,503832.991265576,9
39,28097,505474.551109142,9
40,28144,508363.847389674,9
41,28178,507999.346625464,9
42,28229,506480.24132002,9
43,28251,509403.099507898,9
44,28306,506844.047559188,9
45,28319,510642.990724838,9
46,28342,509477.449911784,9
47,28346,509118.883684592,9
48,28371,510647.344147124,9
49,28384,509304.552403113,9
50,28442,512881.955682437,9
51,28451,514135.497243577,9
52,28499,514082.767321896,9
53,28555,512570.211740458,9
54,28565,513358.475384984,9
55,28622,514492.898298601,9
56,28669,513130.362453852,9
57,28703,515402.700962092,9
58,28712,517260.076756597,9
59,28735,518071.483334501,9
60,28753,514599.631661305,9
61,28777,517653.041376498,9
62,28792,518300.144217391,9
63,28833,519406.275079431,9
64,28852,519837.958371445,9
65,28908,520491.60554926,9
66,28967,521044.47170696,9
67,28973,520841.553344073,9
68,29009,523053.36908662,9
69,29060,522896.600706152,9
70,29074,523035.676249306,9
71,29091,522016.429118281,9
72,29131,525585.619714115,9
73,29166,525480.897718006,9
74,29206,526172.343728151,9
75,29242,523779.494773304,9
76,29243,527477.540512997,9
77,29259,526136.278356256,9
78,29269,526286.195099638,9
79,29328,527968.477388028,9
80,29357,529566.848084174,9
81,29385,528318.973837726,9
82,29389,531135.252427363,9
83,29411,529214.307661334,9
84,29419,531291.63038995,9
85,29472,530267.144636297,9
86,29523,531283.911581611,9
87,29561,534551.544281749,9
88,29578,532916.71353763,9
89,29597,529703.138977448,9
90,29652,533375.054548699,9
91,29660,534958.269463264,9
92,29665,535187.744402334,9
93,29684,533317.189980692,9
94,29719,536645.38734082,9
95,29731,533670.278080654,9
96,29757,534920.743046536,9
97,29788,534373.070433368,9
98,29826,536802.912647803,9
99,29827,537572.278643672,9
100,29846,538346.724823001,9
101,29868,536640.222568094,9
102,29880,536820.414993415,9
103,29928,539059.537454581,9
104,29933,539535.938220995,9
105,29970,539072.324616347,9
106,29994,537729.08512269,9
107,30026,541062.416188558,9
108,30072,538081.566130299,9
109,30107,539302.320715195,9
110,30125,544226.900332071,9
111,30173,542763.19737804,9
112,30206,540979.725693316,9
113,30221,543243.911638696,9
114,30255,543737.924358989,9
115,30294,545735.067109244,9
116,30346,547947.929169619,9
117,30391,547106.294656759,9
118,30432,548490.662304633,9
119,30452,547470.383300518,9
120,30492,548798.234121226,9
121,30548,551007.655231149,9
122,30592,552236.208171123,9
123,30650,551499.59810829,9
124,30708,552350.600481152,9
125,30765,553856.675935726,9
126,30806,554325.028215816,9
127,30841,554087.215299521,9
128,30893,554204.402890578,9
129,30949,560042.319612729,9
130,30955,557842.059733862,9
131,30981,555751.525072628,9
132,31015,557309.532083309,9
133,31053,558117.02867664,9
134,31077,560733.192308512,9
135,31126,562730.78879126,9
136,31142,560717.368034743,9
137,31164,561397.479849366,9
138,31220,562179.489781408,9
139,31247,563275.781015636,9
140,31284,562289.745922348,9
141,31301,563208.75421453,9
142,31320,563603.367086136,9
143,31379,566952.833015996,9
144,31408,564983.463920768,9
145,31440,565996.032746441,9
146,31467,566137.650474517,9
147,31477,568870.167338684,9
148,31510,566281.078768254,9
149,31549,567249.101926754,9
150,31595,567068.573005345,9
151,31597,570015.218012753,9
152,31645,567144.654580875,9
153,31662,569663.470960926,9
154,31673,569627.533364198,9
155,31730,571346.942012812,9
156,31757,571608.469836447,9
157,31758,570229.994022796,9
158,31812,572304.893197761,9
159,31813,572822.636888722,9
160,31867,571039.331435594,9
161,31876,572033.874374617,9
162,31887,575296.909141639,9
163,31932,573897.864173398,9
164,31933,572786.158516025,9
165,31940,572922.04108508,9
166,31991,578483.098484843,9
167,32029,577622.589802246,9
168,32082,575458.483706565,9
169,32135,579718.065766596,9
170,32172,579460.734424668,9
171,32186,579394.537682016,9
172,32224,579362.099628143,9
173,32272,579464.964226107,9
174,32319,581835.479231336,9
175,32338,580160.961560456,9
176,32356,580806.760832482,9
177,32360,583490.25198309,9
178,32372,584099.741279122,9
179,32399,583543.451837123,9
180,32430,584416.449392874,9
181,32475,585447.118511715,9
182,32529,586107.900239774,9
183,32556,585863.509714458,9
184,32587,588333.316398582,9
185,32626,588436.940238968,9
186,32632,587115.554690411,9
187,32649,588050.394345688,9
188,32667,588820.601042702,9
189,32703,587578.926341997,9
190,32713,591071.123772356,9
191,32741,590959.154331955,9
192,32742,588709.782905519,9
193,32775,591261.825775038,9
194,32785,589472.415169367,9
195,32827,590296.463135867,9
196,32840,589428.007463707,9
197,32851,591807.77403749,9
198,32885,593172.368886492,9
199,32896,591494.597565372,9
200,32947,593631.134658053,9
201,32985,594915.061687177,9
202,33043,594729.642182067,9
203,33059,594914.498991506,9
204,33074,595726.595607051,9
205,33084,594758.597706343,9
206,33109,595770.604961387,9
207,33137,599272.903748866,9
208,33178,597099.895224631,9
209,33193,596678.876374398,9
210,33245,599282.073575161,9
211,33281,599385.073272006,9
212,33302,602671.998544293,9
213,33361,600158.587742258,9
214,33397,602243.908298717,9
215,33418,602123.191406831,9
216,33441,601390.81831402,9
217,33455,601949.233672079,9
218,33461,602606.922971405,9
219,33501,601662.002438538,9
220,33534,602000.074521265,9
221,33568,602007.909159184,9
222,33618,606489.539193096,9
223,33660,606851.129063508,9
224,33703,606436.907212156,9
225,33714,606098.85015225,9
226,33747,607322.418937861,9
227,33770,607696.132947501,9
228,33781,608570.801537781,9
229,33836,608796.18545722,9
230,33843,607451.210211205,9
231,33849,606501.664793253,9
232,33885,607383.417222239,9
233,33936,610557.234603003,9
234,33968,612176.420532469,9
235,33988,609969.288669721,9
236,34017,612464.673077201,9
237,34024,612688.224545069,9
238,34068,613356.345470973,9
239,34091,614654.890972517,9
240,34122,612850.812093734,9
241,34178,613222.415859658,9
242,34187,613331.775172586,9
243,34237,614517.013328305,9
244,34241,616508.297628233,9
245,34265,615131.393662889,9
246,34320,619144.90390471,9
247,34364,618482.572302334,9
248,34402,618189.48768791,9
249,34459,620327.771818112,9
250,34486,620272.262272826,9
251,34505,622706.089453119,9
252,34561,623473.343287163,9
253,34574,619429.11290202,9
254,34581,622881.597221753,9
255,34619,623880.368685113,9
256,34634,624062.045595478,9
257,34684,624656.6986716,9
258,34705,623673.993391905,9
259,34721,624263.719969701,9
260,34777,623850.904001404,9
261,34786,626042.241874708,9
262,34792,626942.090548571,9
263,34816,624916.597274135,9
264,34817,626505.045269624,9
265,34852,627554.875721856,9
266,34908,629357.077856593,9
267,34937,630512.183130844,9
268,34992,631660.735076568,9
269,35034,629831.399107178,9
270,35040,631931.867403698,9
271,35075,632996.314985161,9
272,35119,631969.718740982,9
273,35148,633284.064469612,9
274,35148,632821.171471196,9
275,35166,634325.248509636,9
276,35204,634660.107372905,9
277,35252,634403.058498457,9
278,35269,634353.096872697,9
279,35303,634118.997526357,9
280,35360,636338.577051876,9
281,35374,638066.159326172,9
282,35381,638568.763890996,9
283,35396,636118.347956036,9
284,35397,637078.795386845,9
285,35397,638137.571957677,9
286,35417,638050.10461011,9
287,35461,639810.947427195,9
288,35462,638493.634600663,9
289,35479,638628.130789157,9
290,35492,639071.697048722,9
291,35527,639002.402436333,9
292,35533,639293.313471393,9
293,35571,639983.156139594,9
294,35598,640479.055199503,9
295,35632,640827.26679656,9
296,35666,643496.222277672,9
297,35710,643654.88478645,9
298,35725,643857.190564,9
299,35755,642243.387736114,9
300,35804,643015.270964889,9
301,35807,643281.821568544,9
302,35857,645112.801052145,9
303,35904,648672.61999504,9
304,35938,647231.445791934,9
305,35970,647355.30074989,9
306,36027,649111.632159827,9
307,36060,648847.044653151,9
308,36086,650201.673551081,9
309,36091,647843.512446831,9
310,36097,648587.703264317,9
311,36107,646869.868629402,9
312,36162,649565.139994352,9
313,36216,651327.249381036,9
314,36255,651790.065690536,9
315,36288,653594.628201331,9
316,36346,655097.967796368,9
317,36390,654272.231553792,9
318,36404,654895.72686954,9
319,36414,657510.453201073,9
320,36448,654062.754812617,9
321,36507,655734.705172114,9
322,36566,658628.726676126,9
323,36614,661382.460122614,9
324,36668,660223.153300266,9
325,36706,659170.432759363,9
326,36731,661450.436202541,9
327,36776,662757.081158553,9
328,36816,662533.962033378,9
329,36825,661005.338761564,9
330,36877,664586.151323769,9
331,36897,663084.274856649,9
332,36913,666295.018950067,9
333,36927,666309.016414339,9
334,36962,663468.745065131,9
335,36966,664913.744718419,9
336,37017,665120.529708273,9
337,37049,667528.339781231,9
338,37094,665839.24718957,9
339,37115,665385.260314345,9
340,37146,670143.705196705,9
341,37171,669071.491763507,9
342,37219,671041.675912938,9
343,37220,668955.256846823,9
344,37223,670138.631741616,9
345,37257,671180.878633415,9
346,37308,671168.24446577,9
347,37340,671637.81815173,9
348,37347,671490.277165722,9
349,37358,672977.10005653,9
350,37377,673386.978220254,9
351,37392,672930.041028323,9
352,37407,672520.130094859,9
353,37425,672956.205583399,9
354,37432,674037.439723777,9
355,37467,675198.641747589,9
356,37487,677684.410202637,9
357,37538,675084.904668043,9
358,37545,677646.68440083,9
359,37583,676149.251352384,9
360,37606,676794.581275824,9
361,37649,674355.972075968,9
362,37664,677166.731406107,9
363,37696,677919.07603934,9
364,37714,678108.574563197,9
365,37743,678591.043619851,9
366,37800,680613.95738886,9
367,37806,680464.936477406,9
368,37808,681226.76109118,9
369,37867,681134.980369229,9
370,37878,682724.584909332,9
371,37930,684207.642142985,9
372,37965,683366.313472048,9
373,38006,684980.985919845,9
374,38060,681473.869004818,9
375,38113,686502.462760127,9
376,38139,686397.97934081,9
377,38151,687303.309923324,9
378,38186,686896.91791479,9
379,38245,689987.216825307,9
380,38246,689595.837051449,9
381,38248,688706.355429838,9
382,38297,687525.591742843,9
383,38349,692316.089272665,9
384,38404,691298.256517207,9
385,38448,693946.835319121,9
386,38499,693607.460882668,9
387,38506,693354.675883397,9
388,38563,695540.107997201,9
389,38595,694682.775326735,9
390,38639,696861.898359757,9
391,38652,695516.01869283,9
392,38700,695850.779728077,9
393,38718,698121.616459785,9
394,38763,699867.069517811,9
395,38788,696533.11480333,9
396,38799,696608.286496354,9
397,38832,698506.83498438,9
398,38858,700131.458528837,9
399,38893,699524.679111646,9
400,38910,702118.940811186,9
401,38910,700136.910271277,9
402,38950,700574.40659611,9
403,38963,699735.27629959,9
404,38981,701178.558268505,9
405,39019,701278.337094418,9
406,39050,702513.509458294,9
407,39076,705248.8360145,9
408,39133,704699.267205088,9
409,39191,705357.426656182,9
410,39212,707250.99996684,9
411,39241,706772.198620622,9
412,39277,706204.301870257,9
413,39278,707571.778168284,9
414,39287,707014.448045016,9
415,39307,709170.136676859,9
416,39330,706657.396886186,9
417,39335,707501.699559386,9
418,39380,707327.764219544,9
419,39433,709124.728131649,9
420,39465,711184.33442631,9
421,39494,710320.377599568,9
422,39528,711496.312923465,9
423,39541,712040.307244303,9
424,39563,714377.502914305,9
425,39607,712805.750933225,9
426,39639,711264.800582332,9
427,39681,713322.618819547,9
428,39733,716390.578612972,9
429,39778,715890.973526873,9
430,39809,718052.182773832,9
431,39839,716762.212550853,9
432,39880,716897.224872843,9
433,39924,719783.754203479,9
434,39947,716919.388294545,9
435,39969,720361.630262258,9
436,40007,720758.944826852,9
437,40040,719817.465803632,9
438,40049,720905.170833669,9
439,40078,722885.757514416,9
440,40112,723966.155996956,9
441,40146,723818.610570704,9
442,40190,722288.097894298,9
443,40212,722371.943406317,9
444,40249,724480.688827903,9
445,40303,724936.30474638,9
446,40341,726344.031197026,9
447,40345,728305.937488715,9
448,40401,728485.376395511,9
449,40433,726794.264427132,9
450,40439,728546.116763591,9
451,40452,729131.488778389,9
452,40478,728798.013337187,9
453,40483,728490.244311264,9
454,40533,729066.456983875,9
455,40589,729986.046712095,9
456,40630,732486.369184483,9
457,40636,732089.791180777,9
458,40637,731313.236703332,9
459,40643,730273.031057995,9
460,40684,733461.327810858,9
461,40723,734290.904786319,9
462,40744,733405.452834084,9
463,40799,733751.755168967,9
464,40834,735470.647736471,9
465,40838,735003.621237199,9
466,40870,736191.48161495,9
467,40917,736737.142468346,9
468,40932,739412.792746454,9
469,40953,738824.770252314,9
470,40986,738807.371739034,9
471,40992,738321.455260053,9
472,41006,736831.050370906,9
473,41020,739319.774339601,9
474,41038,737259.665232407,9
475,41077,738299.038775364,9
476,41109,740777.201980626,9
477,41110,739876.30712608,9
478,41163,740303.25130947,9
479,41196,741645.039274294,9
480,41229,744835.881847028,9
481,41262,742423.6657387,9
482,41311,744482.73732312,9
483,41328,742990.382500251,9
484,41352,744860.59111072,9
485,41399,744115.792917673,9
486,41413,744092.069617903,9
487,41429,746602.742711504,9
488,41483,747655.695545964,9
489,41517,747134.42915175,9
490,41519,747299.152485761,9
491,41559,745817.10486796,9
492,41612,749445.539925823,9
493,41659,751223.5665067,9
494,41660,750802.605825888,9
495,41701,751313.319077752,9
496,41730,751543.398789708,9
497,41757,752369.230732494,9
498,41813,754144.009917794,9
499,41850,753916.184340322,9
500,41863,753298.379026423,9
501,41908,753213.462149372,9
502,41923,753782.090785487,9
503,41949,755608.787546206,9
504,41972,753930.112878214,9
505,42004,757073.630577926,9
506,42023,756602.081562976,9
507,42060,756993.720440831,9
508,42106,758095.78607589,9
509,42123,758929.974861915,9
510,42143,756354.661936436,9
511,42189,758581.894660858,9
512,42213,758026.531088697,9
513,42258,759463.907994803,9
514,42296,763174.280713491,9
515,42341,762343.000039373,9
516,42363,761315.451170313,9
517,42372,762578.843905728,9
518,42379,764019.083574009,9
519,42433,764367.801087956,9
520,42438,764775.880537726,9
521,42497,765707.579122093,9
522,42517,765150.32178465,9
523,42543,764897.654947037,9
524,42545,767357.303076307,9
525,42577,768530.798260772,9
526,42579,764877.305026241,9
527,42586,768072.249966948,9
528,42626,767658.209734505,9
529,42655,768261.367213325,9
530,42672,766183.834820625,9
531,42712,768811.349824745,9
532,42762,768922.065615075,9
533,42795,771966.128082866,9
534,42810,769052.417886914,9
535,42822,770460.780306256,9
536,42835,771577.058054661,9
537,42884,772914.098544591,9
538,42937,772745.059406659,9
539,42963,773824.235796491,9
540,42999,772229.872205324,9
541,43000,774489.73920309,9
542,43014,773214.129409328,9
543,43025,775325.79336343,9
544,43084,775842.367564961,9
545,43143,774613.980313174,9
546,43159,777480.322257567,9
547,43168,778441.743176394,9
548,43168,774978.878974999,9
549,43198,777827.042306502,9
550,43220,777139.931900653,9
551,43231,777728.201484122,9
552,43265,778256.564885888,9
553,43268,781002.281401827,9
554,43302,778824.165339019,9
555,43335,779931.448434762,9
556,43340,781778.0308442,9
557,43364,779657.348436649,9
558,43389,781669.299643099,9
559,43416,780347.325153047,9
560,43458,784235.753105625,9
561,43476,784095.330425771,9
562,43528,784405.579782108,9
563,43551,782204.47957917,9
564,43591,782767.092896437,9
565,43614,784976.730680106,9
566,43615,784273.965757286,9
567,43649,785599.703274994,9
